DATE,PROVINCE,LAT,LON,PRECTOT,RH2M,T2M,T2M_MAX,T2M_MIN,WS10M
2006-01,Parbat,28.233,83.7,0.0,40.4,12.56,22.16,5.4,1.96
2006-02,Parbat,28.233,83.7,0.0,41.61,16.04,29.78,9.13,2.27
2006-03,Parbat,28.233,83.7,1.17,36.91,17.79,30.15,8.43,2.62
2006-04,Parbat,28.233,83.7,0.42,31.66,22.16,34.21,11.43,2.72
2006-05,Parbat,28.233,83.7,5.31,57.21,24.28,34.5,17.17,2.4
2006-06,Parbat,28.233,83.7,9.68,75.72,23.2,31.84,16.92,2.29
2006-07,Parbat,28.233,83.7,11.16,87.26,23.37,28.75,19.36,2.41
2006-08,Parbat,28.233,83.7,6.51,85.76,22.87,28.89,18.72,2.14
2006-09,Parbat,28.233,83.7,6.1,87.84,21.46,26.55,16.99,2.07
2006-10,Parbat,28.233,83.7,1.4,72.47,19.16,25.73,13.35,1.72
2006-11,Parbat,28.233,83.7,0.04,56.95,15.32,24.33,6.42,1.89
2006-12,Parbat,28.233,83.7,0.47,48.78,12.6,21.86,4.66,1.8
2007-01,Parbat,28.233,83.7,0.0,35.32,11.56,23.09,3.96,2.01
2007-02,Parbat,28.233,83.7,4.09,56.49,12.0,22.25,2.48,2.09
2007-03,Parbat,28.233,83.7,1.16,45.8,16.93,29.68,5.75,2.5
2007-04,Parbat,28.233,83.7,1.47,39.21,23.36,32.67,14.57,2.67
2007-05,Parbat,28.233,83.7,1.69,48.21,25.09,34.89,17.28,2.51
2007-06,Parbat,28.233,83.7,4.11,64.11,25.35,34.56,19.3,2.73
2007-07,Parbat,28.233,83.7,15.48,83.61,23.56,31.64,18.77,2.53
2007-08,Parbat,28.233,83.7,11.22,88.97,22.48,28.53,17.79,2.25
2007-09,Parbat,28.233,83.7,8.92,87.97,21.36,26.33,16.43,2.04
2007-10,Parbat,28.233,83.7,1.48,80.61,19.0,26.58,12.55,1.64
2007-11,Parbat,28.233,83.7,0.04,66.86,14.97,21.24,9.51,1.64
2007-12,Parbat,28.233,83.7,0.0,51.08,11.81,20.38,6.2,1.73
2008-01,Parbat,28.233,83.7,0.18,48.31,11.2,20.76,3.49,1.92
2008-02,Parbat,28.233,83.7,0.04,42.33,11.94,23.54,2.28,2.2
2008-03,Parbat,28.233,83.7,0.28,31.1,18.49,29.5,9.14,2.69
2008-04,Parbat,28.233,83.7,0.91,29.53,22.96,34.67,11.78,2.79
2008-05,Parbat,28.233,83.7,2.82,44.04,24.88,34.63,17.76,2.57
2008-06,Parbat,28.233,83.7,16.65,81.69,23.09,31.62,19.01,2.46
2008-07,Parbat,28.233,83.7,16.47,89.75,22.61,27.21,18.95,2.31
2008-08,Parbat,28.233,83.7,14.1,90.63,22.19,27.39,18.87,2.15
2008-09,Parbat,28.233,83.7,7.19,87.14,21.27,26.02,17.4,1.86
2008-10,Parbat,28.233,83.7,1.61,82.53,18.8,25.13,12.18,1.71
2008-11,Parbat,28.233,83.7,0.01,71.22,15.57,22.4,10.02,1.57
2008-12,Parbat,28.233,83.7,0.13,64.31,12.94,21.59,6.53,1.64
2009-01,Parbat,28.233,83.7,0.0,47.87,12.86,24.32,6.51,1.85
2009-02,Parbat,28.233,83.7,0.08,35.15,15.26,25.81,7.86,2.5
2009-03,Parbat,28.233,83.7,0.33,29.21,18.74,28.92,6.55,2.71
2009-04,Parbat,28.233,83.7,0.02,21.5,24.06,34.17,14.19,2.93
2009-05,Parbat,28.233,83.7,4.65,53.1,23.94,34.91,15.09,2.61
2009-06,Parbat,28.233,83.7,4.57,52.4,25.96,35.14,17.91,2.65
2009-07,Parbat,28.233,83.7,10.36,82.87,24.09,30.76,19.52,2.55
2009-08,Parbat,28.233,83.7,11.41,89.65,22.56,27.36,18.85,2.16
2009-09,Parbat,28.233,83.7,3.09,87.12,21.77,26.78,17.8,1.87
2009-10,Parbat,28.233,83.7,2.62,69.62,18.77,25.81,13.22,1.82
2009-11,Parbat,28.233,83.7,0.07,56.26,15.49,23.6,8.01,1.85
2009-12,Parbat,28.233,83.7,0.16,49.44,12.2,21.58,4.27,1.83
2010-01,Parbat,28.233,83.7,0.02,40.41,12.32,20.59,5.39,1.9
2010-02,Parbat,28.233,83.7,0.46,37.48,13.74,25.36,6.09,2.36
2010-03,Parbat,28.233,83.7,0.0,26.12,20.75,33.29,11.39,2.91
2010-04,Parbat,28.233,83.7,0.03,20.03,25.42,36.34,14.0,3.12
2010-05,Parbat,28.233,83.7,1.14,40.31,26.08,35.91,17.0,2.88
2010-06,Parbat,28.233,83.7,4.12,53.32,26.84,37.02,20.25,2.73
2010-07,Parbat,28.233,83.7,9.33,83.31,23.71,30.49,18.25,2.79
2010-08,Parbat,28.233,83.7,12.58,88.94,22.69,28.13,18.9,2.33
2010-09,Parbat,28.233,83.7,10.75,89.94,21.26,25.89,17.25,2.05
2010-10,Parbat,28.233,83.7,1.2,80.51,19.12,25.31,13.21,1.76
2010-11,Parbat,28.233,83.7,0.32,73.85,15.74,22.27,9.3,1.7
2010-12,Parbat,28.233,83.7,0.16,50.8,12.08,21.62,6.41,1.71
2011-01,Parbat,28.233,83.7,0.04,50.57,9.9,18.8,4.03,1.92
2011-02,Parbat,28.233,83.7,0.57,44.19,13.64,23.94,6.18,2.35
2011-03,Parbat,28.233,83.7,0.32,34.07,18.54,28.99,9.64,2.71
2011-04,Parbat,28.233,83.7,0.52,33.3,21.98,31.46,11.64,2.82
2011-05,Parbat,28.233,83.7,4.74,52.93,24.49,33.64,16.0,2.47
2011-06,Parbat,28.233,83.7,7.08,64.43,24.87,33.16,18.52,2.68
2011-07,Parbat,28.233,83.7,13.86,90.32,22.65,26.85,19.31,2.43
2011-08,Parbat,28.233,83.7,11.98,89.32,22.28,27.13,18.78,2.26
2011-09,Parbat,28.233,83.7,5.09,87.91,21.56,26.54,17.68,1.98
2011-10,Parbat,28.233,83.7,0.39,79.37,19.1,24.88,12.47,1.79
2011-11,Parbat,28.233,83.7,0.0,73.93,14.82,21.32,8.32,1.68
2011-12,Parbat,28.233,83.7,0.03,51.79,11.74,20.68,5.0,1.78
2012-01,Parbat,28.233,83.7,0.85,53.05,10.12,19.0,3.6,1.94
2012-02,Parbat,28.233,83.7,0.31,42.37,13.76,26.5,6.03,2.41
2012-03,Parbat,28.233,83.7,0.56,31.72,17.65,31.09,7.32,2.74
2012-04,Parbat,28.233,83.7,0.42,32.66,23.03,33.36,13.62,3.17
2012-05,Parbat,28.233,83.7,0.54,25.09,26.81,36.92,14.9,2.97
2012-06,Parbat,28.233,83.7,3.05,45.1,27.89,38.28,20.74,2.85
2012-07,Parbat,28.233,83.7,13.6,86.07,23.46,32.87,20.03,2.49
2012-08,Parbat,28.233,83.7,10.57,87.41,22.65,28.4,19.13,2.22
2012-09,Parbat,28.233,83.7,17.61,88.58,21.4,26.59,17.52,1.93
2012-10,Parbat,28.233,83.7,2.07,78.74,18.01,24.56,11.07,1.73
2012-11,Parbat,28.233,83.7,0.14,62.41,14.26,22.98,7.23,1.74
2012-12,Parbat,28.233,83.7,0.0,51.48,12.04,22.02,5.24,1.74
2013-01,Parbat,28.233,83.7,0.65,49.49,9.7,20.22,-1.22,1.91
2013-02,Parbat,28.233,83.7,2.04,53.31,13.58,26.59,5.44,2.31
2013-03,Parbat,28.233,83.7,0.41,40.77,19.09,29.96,10.58,2.83
2013-04,Parbat,28.233,83.7,1.07,38.75,22.36,34.74,13.32,3.02
2013-05,Parbat,28.233,83.7,4.08,39.57,24.86,34.82,17.08,2.6
2013-06,Parbat,28.233,83.7,17.46,79.64,23.12,30.12,17.72,2.29
2013-07,Parbat,28.233,83.7,14.28,88.9,22.83,27.36,19.41,2.27
2013-08,Parbat,28.233,83.7,12.45,89.21,22.21,27.04,18.18,2.26
2013-09,Parbat,28.233,83.7,6.33,88.04,21.78,26.74,17.53,1.95
2013-10,Parbat,28.233,83.7,6.98,85.97,18.89,27.34,12.11,1.76
2013-11,Parbat,28.233,83.7,0.31,69.65,15.03,21.54,9.24,1.73
2013-12,Parbat,28.233,83.7,0.03,67.62,11.88,19.7,6.21,1.76
2014-01,Parbat,28.233,83.7,0.57,58.4,11.44,19.99,4.91,1.88
2014-02,Parbat,28.233,83.7,0.92,53.71,12.71,21.45,4.59,2.19
2014-03,Parbat,28.233,83.7,0.57,45.64,17.64,31.7,7.94,2.67
2014-04,Parbat,28.233,83.7,0.92,33.58,22.84,33.9,12.66,2.93
2014-05,Parbat,28.233,83.7,3.19,42.6,25.36,35.74,16.98,2.88
2014-06,Parbat,28.233,83.7,13.4,59.62,26.31,34.84,20.03,2.51
2014-07,Parbat,28.233,83.7,15.2,85.84,23.55,29.03,19.93,2.12
2014-08,Parbat,28.233,83.7,17.91,89.41,22.82,27.59,18.97,2.38
2014-09,Parbat,28.233,83.7,9.6,89.39,21.33,26.55,16.09,2.05
2014-10,Parbat,28.233,83.7,4.04,78.0,18.57,25.59,12.64,1.82
2014-11,Parbat,28.233,83.7,0.0,61.33,15.56,24.14,9.23,1.75
2014-12,Parbat,28.233,83.7,0.7,53.07,12.47,20.89,5.25,1.71
2015-01,Parbat,28.233,83.7,1.43,56.6,11.23,19.82,1.38,1.9
2015-02,Parbat,28.233,83.7,0.51,51.32,14.32,24.85,6.61,2.19
2015-03,Parbat,28.233,83.7,3.96,54.79,17.18,27.86,7.3,2.48
2015-04,Parbat,28.233,83.7,2.75,54.24,20.64,31.87,12.05,2.44
2015-05,Parbat,28.233,83.7,3.13,43.14,25.34,35.18,15.58,2.72
2015-06,Parbat,28.233,83.7,10.8,60.57,25.8,36.06,18.9,2.34
2015-07,Parbat,28.233,83.7,16.11,86.67,23.31,29.59,19.13,2.63
2015-08,Parbat,28.233,83.7,17.49,89.23,22.91,27.33,18.76,2.22
2015-09,Parbat,28.233,83.7,5.1,84.92,21.99,26.93,17.23,1.99
2015-10,Parbat,28.233,83.7,2.35,68.41,19.32,26.08,12.42,1.83
2015-11,Parbat,28.233,83.7,0.02,60.32,16.32,22.27,11.28,1.76
2015-12,Parbat,28.233,83.7,0.0,54.65,11.79,21.89,4.67,1.85
2016-01,Parbat,28.233,83.7,0.14,44.36,11.24,21.17,4.26,1.94
2016-02,Parbat,28.233,83.7,0.15,36.14,15.17,29.03,7.34,2.38
2016-03,Parbat,28.233,83.7,1.43,35.58,19.57,30.8,11.08,2.62
2016-04,Parbat,28.233,83.7,0.21,24.31,25.18,36.37,14.82,3.46
2016-05,Parbat,28.233,83.7,5.03,50.02,24.6,34.69,17.92,2.54
2016-06,Parbat,28.233,83.7,11.85,74.58,24.3,32.6,19.82,2.24
2016-07,Parbat,28.233,83.7,21.22,90.91,22.82,27.36,17.39,2.39
2016-08,Parbat,28.233,83.7,6.56,86.61,23.16,28.17,19.5,2.08
2016-09,Parbat,28.233,83.7,11.3,90.78,21.8,25.85,17.78,2.36
2016-10,Parbat,28.233,83.7,5.54,74.96,19.55,25.73,13.37,1.87
2016-11,Parbat,28.233,83.7,0.0,61.16,15.78,22.5,8.97,1.69
2016-12,Parbat,28.233,83.7,0.0,54.69,13.53,20.72,6.61,1.65
2017-01,Parbat,28.233,83.7,0.43,49.62,12.18,22.65,5.14,1.93
2017-02,Parbat,28.233,83.7,0.01,40.26,15.37,24.5,7.41,2.3
2017-03,Parbat,28.233,83.7,1.96,40.71,17.27,31.16,6.15,2.63
2017-04,Parbat,28.233,83.7,3.45,39.78,23.03,32.17,12.05,2.53
2017-05,Parbat,28.233,83.7,4.99,52.66,24.64,33.41,16.09,2.24
2017-06,Parbat,28.233,83.7,7.83,64.97,25.6,34.95,20.21,2.33
2017-07,Parbat,28.233,83.7,13.6,88.33,23.16,29.07,19.27,2.49
2017-08,Parbat,28.233,83.7,16.76,91.44,22.77,28.13,19.24,2.47
2017-09,Parbat,28.233,83.7,11.76,90.97,22.33,27.13,18.81,2.27
2017-10,Parbat,28.233,83.7,1.56,76.28,20.14,26.88,12.09,1.97
2017-11,Parbat,28.233,83.7,0.01,65.45,16.01,22.74,8.25,1.75
2017-12,Parbat,28.233,83.7,0.01,50.98,14.19,21.97,8.67,1.71
2018-01,Parbat,28.233,83.7,0.1,45.2,10.31,19.59,2.12,2.05
2018-02,Parbat,28.233,83.7,0.24,40.15,14.75,24.58,7.28,2.38
2018-03,Parbat,28.233,83.7,0.75,32.33,19.27,30.16,8.83,2.74
2018-04,Parbat,28.233,83.7,3.51,48.47,21.79,31.71,14.02,2.54
2018-05,Parbat,28.233,83.7,7.66,59.89,23.21,32.75,15.95,2.52
2018-06,Parbat,28.233,83.7,8.08,76.23,24.32,30.6,19.33,2.36
2018-07,Parbat,28.233,83.7,17.94,88.52,23.27,27.97,19.67,2.36
2018-08,Parbat,28.233,83.7,11.46,89.49,22.69,28.2,19.23,2.06
2018-09,Parbat,28.233,83.7,3.65,89.35,21.96,26.69,18.02,2.31
2018-10,Parbat,28.233,83.7,0.04,70.93,18.26,24.98,11.42,1.91
2018-11,Parbat,28.233,83.7,0.03,61.38,15.48,23.66,8.98,1.87
2018-12,Parbat,28.233,83.7,0.0,51.69,12.01,19.93,3.95,1.79
2019-01,Parbat,28.233,83.7,1.0,51.49,11.08,19.09,4.79,1.94
2019-02,Parbat,28.233,83.7,3.57,55.26,13.01,24.95,3.56,2.35
2019-03,Parbat,28.233,83.7,1.13,46.09,16.86,28.89,4.44,2.7
2019-04,Parbat,28.233,83.7,2.47,44.15,22.61,33.83,14.13,2.46
2019-05,Parbat,28.233,83.7,4.53,43.39,24.97,34.6,16.33,2.66
2019-06,Parbat,28.233,83.7,8.53,64.52,25.58,34.24,16.77,2.3
2019-07,Parbat,28.233,83.7,16.02,88.57,23.53,29.82,19.96,2.7
2019-08,Parbat,28.233,83.7,8.14,88.13,23.42,29.27,19.69,2.22
2019-09,Parbat,28.233,83.7,12.98,90.99,21.34,26.67,16.39,2.08
2019-10,Parbat,28.233,83.7,2.2,87.27,18.56,24.26,13.31,1.68
2019-11,Parbat,28.233,83.7,0.23,71.12,16.02,22.33,9.83,1.7
2019-12,Parbat,28.233,83.7,1.14,62.99,10.51,19.18,2.56,1.74
2020-01,Parbat,28.233,83.7,1.95,70.02,9.44,18.31,3.09,1.79
2020-02,Parbat,28.233,83.7,1.41,61.54,11.53,20.21,4.38,2.06
2020-03,Parbat,28.233,83.7,2.06,58.39,16.34,29.33,8.19,2.48
2020-04,Parbat,28.233,83.7,3.95,53.59,20.53,30.33,10.77,2.62
2020-05,Parbat,28.233,83.7,6.62,62.08,22.47,32.36,15.07,2.33
2020-06,Parbat,28.233,83.7,13.99,81.42,23.02,30.16,16.28,2.42
2020-07,Parbat,28.233,83.7,19.97,92.72,22.64,26.93,19.11,2.63
2020-08,Parbat,28.233,83.7,4.3,88.91,22.88,29.69,18.22,2.25
2020-09,Parbat,28.233,83.7,7.53,89.18,22.04,28.63,18.37,2.23
2020-10,Parbat,28.233,83.7,0.11,68.94,20.74,26.5,13.7,1.8
2020-11,Parbat,28.233,83.7,0.06,58.91,16.43,25.67,7.89,1.84
2020-12,Parbat,28.233,83.7,0.05,52.73,13.27,21.36,5.9,1.89
2021-01,Parbat,28.233,83.7,0.05,42.8,12.83,24.88,5.18,2.16
2021-02,Parbat,28.233,83.7,0.22,38.2,14.76,28.32,4.97,2.39
2021-03,Parbat,28.233,83.7,1.03,30.71,19.4,31.49,9.52,2.88
2021-04,Parbat,28.233,83.7,0.95,25.4,22.79,33.21,9.26,2.83
2021-05,Parbat,28.233,83.7,10.92,60.55,22.64,32.56,14.94,2.38
2021-06,Parbat,28.233,83.7,18.87,85.32,22.88,29.13,18.21,2.16
2021-07,Parbat,28.233,83.7,20.44,91.49,22.95,28.38,20.23,2.43
2021-08,Parbat,28.233,83.7,25.8,92.41,22.62,26.74,19.44,2.4
2021-09,Parbat,28.233,83.7,11.08,90.59,21.85,26.35,18.33,2.08
2021-10,Parbat,28.233,83.7,8.26,86.53,20.57,27.34,14.49,1.83
