Date,District,PD_A,PD_P,PD_Y,MZ_A,MZ_P,MZ_Y,WH_A,WH_P,WH_Y,ML_A,ML_P,ML_Y,BW_A,BW_P,BW_Y,BL_A,BL_P,BL_Y
1990-91,Sindhupalchok,5230.0,11480.0,2.2,10200.0,17320.0,1.7,4300.0,6100.0,1.42,2600.0,3250.0,1.25,0.0,0.0,0.0,320.0,280.0,0.88
1990-91,Siraha,65780.0,135310.0,2.06,2810.0,5560.0,1.98,13000.0,17890.0,1.38,1500.0,1850.0,1.23,0.0,0.0,0.0,40.0,30.0,0.75
1990-91,Solukhumbu,700.0,1050.0,1.5,5110.0,7190.0,1.41,1200.0,1250.0,1.04,1210.0,1240.0,1.02,0.0,0.0,0.0,580.0,540.0,0.93
1990-91,Sunsari,57600.0,142600.0,2.48,7230.0,12050.0,1.67,11870.0,19060.0,1.61,900.0,1030.0,1.14,0.0,0.0,0.0,60.0,50.0,0.83
1990-91,Surkhet,9020.0,17260.0,1.91,14550.0,23270.0,1.6,16600.0,22120.0,1.33,1600.0,2010.0,1.26,0.0,0.0,0.0,970.0,980.0,1.01
1990-91,Syangja,15650.0,33270.0,2.13,34230.0,49580.0,1.45,8020.0,11780.0,1.47,24010.0,28330.0,1.18,0.0,0.0,0.0,80.0,70.0,0.88
1990-91,Tanahu,14200.0,34430.0,2.42,20030.0,36040.0,1.8,3560.0,5360.0,1.51,7500.0,9280.0,1.24,0.0,0.0,0.0,70.0,80.0,1.14
1990-91,Taplejung,6480.0,11870.0,1.83,9220.0,12410.0,1.35,1820.0,2130.0,1.17,2400.0,2520.0,1.05,0.0,0.0,0.0,230.0,190.0,0.83
1990-91,Tehrathum,8350.0,18440.0,2.21,12070.0,17790.0,1.47,1480.0,1510.0,1.02,3000.0,3310.0,1.1,0.0,0.0,0.0,120.0,120.0,1.0
1990-91,Udayapur,13050.0,29810.0,2.28,9560.0,16150.0,1.69,3480.0,5220.0,1.5,1100.0,1340.0,1.22,0.0,0.0,0.0,60.0,40.0,0.67
1991-92,Achham,6750.0,14180.0,2.1,5200.0,7510.0,1.44,6460.0,6400.0,0.99,1700.0,2110.0,1.24,0.0,0.0,0.0,710.0,650.0,0.92
1991-92,Arghakhanchi,4810.0,9270.0,1.93,14510.0,23210.0,1.6,4910.0,5100.0,1.04,1720.0,2160.0,1.26,0.0,0.0,0.0,500.0,450.0,0.9
1991-92,Baglung,4960.0,11250.0,2.27,14710.0,20000.0,1.36,6210.0,7380.0,1.19,4130.0,4930.0,1.19,0.0,0.0,0.0,430.0,380.0,0.88
1991-92,Baitadi,5000.0,8500.0,1.7,7620.0,11440.0,1.5,7080.0,7000.0,0.99,1360.0,1450.0,1.07,0.0,0.0,0.0,700.0,640.0,0.91
1991-92,Bajhang,3580.0,7340.0,2.05,2500.0,3450.0,1.38,5420.0,5000.0,0.92,1210.0,1520.0,1.26,0.0,0.0,0.0,700.0,610.0,0.87
1991-92,Bajura,2500.0,3400.0,1.36,800.0,1130.0,1.41,4530.0,4200.0,0.93,2000.0,2400.0,1.2,0.0,0.0,0.0,920.0,800.0,0.87
1991-92,Banke,23540.0,18880.0,0.8,10200.0,17340.0,1.7,8000.0,12150.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,2.0
1991-92,Bara,58390.0,193560.0,3.31,6350.0,18020.0,2.84,24410.0,40500.0,1.66,160.0,190.0,1.19,0.0,0.0,0.0,100.0,110.0,1.1
1991-92,Bardiya,27370.0,64980.0,2.37,9820.0,17600.0,1.79,15500.0,20480.0,1.32,100.0,110.0,1.1,0.0,0.0,0.0,70.0,100.0,1.43
1991-92,Bhaktapur,4750.0,24390.0,5.13,2100.0,6200.0,2.95,4570.0,7340.0,1.61,100.0,150.0,1.5,0.0,0.0,0.0,30.0,40.0,1.33
1991-92,Bhojpur,12550.0,27780.0,2.21,16340.0,21110.0,1.29,2120.0,2230.0,1.05,5210.0,6150.0,1.18,0.0,0.0,0.0,90.0,90.0,1.0
1991-92,Chitwan,30500.0,96420.0,3.16,22000.0,39820.0,1.81,5000.0,11750.0,2.35,700.0,800.0,1.14,0.0,0.0,0.0,470.0,430.0,0.91
1991-92,Dadeldhura,6500.0,11700.0,1.8,2530.0,4950.0,1.96,8350.0,8280.0,0.99,2600.0,3120.0,1.2,0.0,0.0,0.0,650.0,590.0,0.91
1991-92,Dailekh,5000.0,8100.0,1.62,10140.0,14320.0,1.41,6200.0,6240.0,1.01,2600.0,3260.0,1.25,0.0,0.0,0.0,810.0,740.0,0.91
1991-92,Dang,36550.0,60060.0,1.64,20500.0,39050.0,1.9,17500.0,26180.0,1.5,400.0,450.0,1.12,0.0,0.0,0.0,150.0,160.0,1.07
1991-92,Darchula,1650.0,2950.0,1.79,6100.0,10150.0,1.66,7300.0,7020.0,0.96,1500.0,1500.0,1.0,0.0,0.0,0.0,900.0,800.0,0.89
1991-92,Dhading,13500.0,27870.0,2.06,15650.0,26020.0,1.66,4950.0,7110.0,1.44,4000.0,4750.0,1.19,0.0,0.0,0.0,340.0,300.0,0.88
1991-92,Dhankuta,9610.0,22780.0,2.37,19000.0,30310.0,1.6,1400.0,3550.0,2.54,6980.0,7000.0,1.0,0.0,0.0,0.0,40.0,50.0,1.25
1991-92,Dhanusa,51160.0,102420.0,2.0,2700.0,5100.0,1.89,26050.0,31100.0,1.19,840.0,840.0,1.0,0.0,0.0,0.0,300.0,280.0,0.93
1991-92,Dolakha,2150.0,4640.0,2.16,4350.0,8000.0,1.84,1170.0,4490.0,3.84,1420.0,1760.0,1.24,0.0,0.0,0.0,300.0,250.0,0.83
1991-92,Dolpa,520.0,790.0,1.52,2010.0,2740.0,1.36,580.0,600.0,1.03,300.0,360.0,1.2,0.0,0.0,0.0,600.0,570.0,0.95
1991-92,Doti,6730.0,10510.0,1.56,4200.0,7250.0,1.73,10150.0,9490.0,0.93,1940.0,2420.0,1.25,0.0,0.0,0.0,320.0,300.0,0.94
1991-92,Gorkha,16820.0,34620.0,2.06,18600.0,28100.0,1.51,4050.0,5320.0,1.31,12900.0,15760.0,1.22,0.0,0.0,0.0,240.0,190.0,0.79
1991-92,Gulmi,10370.0,15060.0,1.45,21590.0,30660.0,1.42,4290.0,4720.0,1.1,2750.0,3510.0,1.28,0.0,0.0,0.0,370.0,340.0,0.92
1991-92,Humla,520.0,840.0,1.62,50.0,90.0,1.8,620.0,610.0,0.98,1110.0,1230.0,1.11,0.0,0.0,0.0,830.0,790.0,0.95
1991-92,Ilam,11820.0,23990.0,2.03,15300.0,26700.0,1.75,4150.0,5550.0,1.34,3250.0,3550.0,1.09,0.0,0.0,0.0,140.0,110.0,0.79
1991-92,Jajarkot,3080.0,4650.0,1.51,8050.0,13620.0,1.69,5900.0,5880.0,1.0,2100.0,2570.0,1.22,0.0,0.0,0.0,800.0,730.0,0.91
1991-92,Jhapa,88710.0,252290.0,2.84,10500.0,13590.0,1.29,8500.0,13380.0,1.57,2000.0,2160.0,1.08,0.0,0.0,0.0,20.0,20.0,1.0
1991-92,Jumla,1300.0,2410.0,1.85,1280.0,1810.0,1.41,1790.0,2020.0,1.13,1360.0,1460.0,1.07,0.0,0.0,0.0,1520.0,1490.0,0.98
1991-92,Kailali,50500.0,109640.0,2.17,11560.0,17920.0,1.55,17220.0,23250.0,1.35,600.0,610.0,1.02,0.0,0.0,0.0,100.0,110.0,1.1
1991-92,Kalikot,1150.0,2630.0,2.29,1790.0,2700.0,1.51,5130.0,5010.0,0.98,1100.0,1240.0,1.13,0.0,0.0,0.0,810.0,780.0,0.96
1991-92,Kanchanpur,43500.0,102350.0,2.35,11300.0,17250.0,1.53,13600.0,19960.0,1.47,210.0,230.0,1.1,0.0,0.0,0.0,280.0,270.0,0.96
1991-92,Kapilbastu,65240.0,97860.0,1.5,900.0,1710.0,1.9,21070.0,21840.0,1.04,120.0,140.0,1.17,0.0,0.0,0.0,130.0,120.0,0.92
1991-92,Kaski,17300.0,38630.0,2.23,15400.0,24000.0,1.56,6850.0,9230.0,1.35,10060.0,11430.0,1.14,0.0,0.0,0.0,80.0,90.0,1.12
1991-92,Kathmandu,9730.0,40230.0,4.13,4720.0,10060.0,2.13,7280.0,11980.0,1.65,920.0,1440.0,1.57,0.0,0.0,0.0,20.0,30.0,1.5
1991-92,Kavre,10800.0,28970.0,2.68,23500.0,42300.0,1.8,12350.0,14760.0,1.2,1020.0,1460.0,1.43,0.0,0.0,0.0,320.0,290.0,0.91
1991-92,Khotang,12750.0,19880.0,1.56,15300.0,18100.0,1.18,9790.0,10530.0,1.08,4200.0,4240.0,1.01,0.0,0.0,0.0,210.0,180.0,0.86
1991-92,Lalitpur,4070.0,18510.0,4.55,5070.0,13830.0,2.73,4870.0,8090.0,1.66,1250.0,1870.0,1.5,0.0,0.0,0.0,30.0,40.0,1.33
1991-92,Lamjung,11480.0,23650.0,2.06,10020.0,18000.0,1.8,4130.0,5550.0,1.34,4780.0,6140.0,1.28,0.0,0.0,0.0,220.0,200.0,0.91
1991-92,Mahottari,46550.0,98990.0,2.13,3280.0,6460.0,1.97,24090.0,27190.0,1.13,1800.0,1940.0,1.08,0.0,0.0,0.0,270.0,250.0,0.93
1991-92,Makwanpur,12950.0,34410.0,2.66,19200.0,38620.0,2.01,5790.0,9650.0,1.67,3800.0,4560.0,1.2,0.0,0.0,0.0,220.0,180.0,0.82
1991-92,Manang,0.0,0.0,0.0,130.0,220.0,1.69,470.0,540.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,590.0,550.0,0.93
1991-92,Morang,80180.0,194890.0,2.43,11680.0,24450.0,2.09,20650.0,21840.0,1.06,1150.0,1250.0,1.09,0.0,0.0,0.0,70.0,110.0,1.57
1991-92,Mugu,1150.0,1850.0,1.61,1630.0,2270.0,1.39,1250.0,1330.0,1.06,670.0,760.0,1.13,0.0,0.0,0.0,1010.0,970.0,0.96
1991-92,Mustang,0.0,0.0,0.0,970.0,1510.0,1.56,930.0,1020.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,1020.0,0.97
1991-92,Myagdi,1280.0,2770.0,2.16,6550.0,9140.0,1.4,3230.0,3900.0,1.21,4440.0,4640.0,1.05,0.0,0.0,0.0,320.0,290.0,0.91
1991-92,Nawalparasi,34700.0,87300.0,2.52,7000.0,11400.0,1.63,14100.0,22690.0,1.61,400.0,400.0,1.0,0.0,0.0,0.0,60.0,70.0,1.17
1991-92,Nuwakot,16870.0,39870.0,2.36,19700.0,29670.0,1.51,6040.0,8600.0,1.42,4140.0,4980.0,1.2,0.0,0.0,0.0,70.0,80.0,1.14
1991-92,Okhaldhunga,5470.0,9390.0,1.72,9120.0,11780.0,1.29,1590.0,1610.0,1.01,2500.0,2500.0,1.0,0.0,0.0,0.0,130.0,120.0,0.92
1991-92,Palpa,7620.0,18840.0,2.47,20210.0,28290.0,1.4,7500.0,7650.0,1.02,3200.0,3750.0,1.17,0.0,0.0,0.0,300.0,310.0,1.03
1991-92,Panchthar,9730.0,18750.0,1.93,15200.0,22230.0,1.46,4000.0,4100.0,1.02,6210.0,6600.0,1.06,0.0,0.0,0.0,510.0,410.0,0.8
1991-92,Parbat,6160.0,11450.0,1.86,11700.0,19660.0,1.68,5300.0,6580.0,1.24,9000.0,10510.0,1.17,0.0,0.0,0.0,310.0,290.0,0.94
1991-92,Parsa,45650.0,131960.0,2.89,4600.0,10350.0,2.25,16700.0,27150.0,1.63,270.0,270.0,1.0,0.0,0.0,0.0,90.0,80.0,0.89
1991-92,Pyuthan,5300.0,9620.0,1.82,10530.0,12570.0,1.19,8630.0,8800.0,1.02,2300.0,2750.0,1.2,0.0,0.0,0.0,590.0,540.0,0.92
1991-92,Ramechhap,4930.0,6480.0,1.31,16900.0,16990.0,1.01,2610.0,3990.0,1.53,2500.0,2500.0,1.0,0.0,0.0,0.0,300.0,310.0,1.03
1991-92,Rasuwa,1070.0,2290.0,2.14,2370.0,3090.0,1.3,1010.0,1030.0,1.02,1380.0,1420.0,1.03,0.0,0.0,0.0,330.0,300.0,0.91
1991-92,Rautahat,52280.0,93570.0,1.79,4910.0,10180.0,2.07,18700.0,28160.0,1.51,510.0,630.0,1.24,0.0,0.0,0.0,700.0,680.0,0.97
1991-92,Rolpa,4700.0,7910.0,1.68,8890.0,15890.0,1.79,8120.0,8080.0,1.0,1200.0,1490.0,1.24,0.0,0.0,0.0,1690.0,1520.0,0.9
1991-92,Rukum,4750.0,9500.0,2.0,18950.0,26030.0,1.37,10030.0,9980.0,1.0,1250.0,1460.0,1.17,0.0,0.0,0.0,1030.0,990.0,0.96
1991-92,Rupandehi,63500.0,103710.0,1.63,1520.0,2500.0,1.64,22040.0,21610.0,0.98,80.0,90.0,1.12,0.0,0.0,0.0,20.0,20.0,1.0
1991-92,Salyan,5780.0,10100.0,1.75,21700.0,29390.0,1.35,14600.0,14570.0,1.0,3500.0,4120.0,1.18,0.0,0.0,0.0,1400.0,1320.0,0.94
1991-92,Sankhuwasabha,11630.0,26930.0,2.32,9870.0,15310.0,1.55,1650.0,2210.0,1.34,6860.0,6800.0,0.99,0.0,0.0,0.0,260.0,230.0,0.88
1991-92,Saptari,65640.0,158340.0,2.41,1000.0,1750.0,1.75,12050.0,17050.0,1.41,230.0,250.0,1.09,0.0,0.0,0.0,70.0,60.0,0.86
1991-92,Sarlahi,48660.0,112690.0,2.32,10290.0,19120.0,1.86,19010.0,22320.0,1.17,600.0,630.0,1.05,0.0,0.0,0.0,150.0,190.0,1.27
1991-92,Sindhuli,10930.0,32600.0,2.98,17050.0,27260.0,1.6,4300.0,6320.0,1.47,3300.0,4140.0,1.25,0.0,0.0,0.0,240.0,210.0,0.88
1991-92,Sindhupalchok,6030.0,10950.0,1.82,10200.0,15620.0,1.53,4340.0,5980.0,1.38,2600.0,3260.0,1.25,0.0,0.0,0.0,330.0,300.0,0.91
1991-92,Siraha,65780.0,164640.0,2.5,2980.0,5280.0,1.77,13400.0,17780.0,1.33,1850.0,1850.0,1.0,0.0,0.0,0.0,40.0,40.0,1.0
1991-92,Solukhumbu,700.0,1060.0,1.51,4330.0,6090.0,1.41,1210.0,1310.0,1.08,1200.0,1230.0,1.02,0.0,0.0,0.0,690.0,530.0,0.77
1991-92,Sunsari,51600.0,133210.0,2.58,7500.0,13130.0,1.75,16050.0,18910.0,1.18,1000.0,900.0,0.9,0.0,0.0,0.0,50.0,60.0,1.2
1991-92,Surkhet,9020.0,15340.0,1.7,14550.0,22110.0,1.52,16290.0,20280.0,1.24,1600.0,2020.0,1.26,0.0,0.0,0.0,990.0,930.0,0.94
1991-92,Syangja,15060.0,33770.0,2.24,34230.0,48680.0,1.42,8420.0,11500.0,1.37,24000.0,28320.0,1.18,0.0,0.0,0.0,80.0,80.0,1.0
1991-92,Tanahu,12600.0,33880.0,2.69,20000.0,36000.0,1.8,2850.0,5300.0,1.86,7500.0,9290.0,1.24,0.0,0.0,0.0,50.0,70.0,1.4
1991-92,Taplejung,6480.0,11860.0,1.83,9320.0,12510.0,1.34,1800.0,2180.0,1.21,2410.0,2530.0,1.05,0.0,0.0,0.0,250.0,200.0,0.8
1991-92,Tehrathum,8150.0,18050.0,2.21,12090.0,17800.0,1.47,1510.0,1500.0,0.99,2990.0,3030.0,1.01,0.0,0.0,0.0,120.0,110.0,0.92
1991-92,Udayapur,11700.0,27590.0,2.36,9680.0,16200.0,1.67,4270.0,5180.0,1.21,1100.0,1320.0,1.2,0.0,0.0,0.0,30.0,60.0,2.0
1992-93,Achham,6700.0,13330.0,1.99,5220.0,7550.0,1.45,6950.0,6450.0,0.93,1750.0,2290.0,1.31,0.0,0.0,0.0,510.0,670.0,1.31
1992-93,Arghakhanchi,4750.0,8970.0,1.89,14550.0,24740.0,1.7,6250.0,5180.0,0.83,1750.0,2270.0,1.3,0.0,0.0,0.0,1500.0,460.0,0.31
1992-93,Baglung,4900.0,9800.0,2.0,14700.0,18820.0,1.28,6210.0,7430.0,1.2,4150.0,4940.0,1.19,0.0,0.0,0.0,1490.0,410.0,0.28
1992-93,Baitadi,4970.0,8210.0,1.65,7650.0,11460.0,1.5,9080.0,7080.0,0.78,1360.0,1600.0,1.18,0.0,0.0,0.0,800.0,600.0,0.75
1992-93,Bajhang,3510.0,6670.0,1.9,2550.0,3500.0,1.37,5420.0,5020.0,0.93,1210.0,1560.0,1.29,0.0,0.0,0.0,1000.0,610.0,0.61
1992-93,Bajura,2450.0,3180.0,1.3,810.0,1140.0,1.41,4000.0,4300.0,1.08,2000.0,2420.0,1.21,0.0,0.0,0.0,1200.0,790.0,0.66
1992-93,Banke,25800.0,36120.0,1.4,9860.0,20710.0,2.1,11000.0,10400.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.5
1992-93,Bara,54300.0,165610.0,3.05,6500.0,19170.0,2.95,24750.0,39050.0,1.58,200.0,240.0,1.2,0.0,0.0,0.0,110.0,90.0,0.82
1992-93,Bardiya,29050.0,56650.0,1.95,9700.0,20370.0,2.1,14500.0,21800.0,1.5,50.0,60.0,1.2,0.0,0.0,0.0,60.0,60.0,1.0
1992-93,Bhaktapur,4710.0,23310.0,4.95,2150.0,6350.0,2.95,4569.0,7510.0,1.64,120.0,190.0,1.58,0.0,0.0,0.0,30.0,30.0,1.0
1992-93,Bhojpur,12250.0,24500.0,2.0,16400.0,22960.0,1.4,2350.0,2330.0,0.99,5200.0,6190.0,1.19,0.0,0.0,0.0,30.0,80.0,2.67
1992-93,Chitwan,25340.0,73480.0,2.9,25360.0,44040.0,1.74,7000.0,8500.0,1.21,700.0,820.0,1.17,0.0,0.0,0.0,170.0,440.0,2.59
1992-93,Dadeldhura,6360.0,9410.0,1.48,2860.0,5150.0,1.8,8200.0,8350.0,1.02,3100.0,3700.0,1.19,0.0,0.0,0.0,650.0,590.0,0.91
1992-93,Dailekh,4950.0,7870.0,1.59,10150.0,13200.0,1.3,6200.0,6260.0,1.01,2600.0,3320.0,1.28,0.0,0.0,0.0,400.0,750.0,1.88
1992-93,Dang,32900.0,50990.0,1.55,20400.0,39390.0,1.93,17500.0,27650.0,1.58,400.0,400.0,1.0,0.0,0.0,0.0,950.0,140.0,0.15
1992-93,Darchula,1630.0,2770.0,1.7,6150.0,10210.0,1.66,7870.0,7060.0,0.9,1500.0,1650.0,1.1,0.0,0.0,0.0,1300.0,800.0,0.62
1992-93,Dhading,12840.0,19260.0,1.5,16900.0,26100.0,1.54,3950.0,7280.0,1.84,6000.0,7200.0,1.2,0.0,0.0,0.0,440.0,310.0,0.7
1992-93,Dhankuta,9310.0,19680.0,2.11,16500.0,31350.0,1.9,1760.0,1890.0,1.07,7010.0,7710.0,1.1,0.0,0.0,0.0,20.0,40.0,2.0
1992-93,Dhanusa,37500.0,67500.0,1.8,2650.0,5040.0,1.9,22000.0,29180.0,1.33,850.0,900.0,1.06,0.0,0.0,0.0,40.0,250.0,6.25
1992-93,Dolakha,2150.0,3710.0,1.73,4350.0,6800.0,1.56,4410.0,1390.0,0.32,1420.0,1400.0,0.99,0.0,0.0,0.0,220.0,250.0,1.14
1992-93,Dolpa,500.0,750.0,1.5,2040.0,2790.0,1.37,580.0,620.0,1.07,400.0,520.0,1.3,0.0,0.0,0.0,400.0,590.0,1.48
1992-93,Doti,6700.0,9920.0,1.48,4250.0,7410.0,1.74,9000.0,9540.0,1.06,1940.0,2440.0,1.26,0.0,0.0,0.0,540.0,290.0,0.54
1992-93,Gorkha,16800.0,28560.0,1.7,18610.0,33490.0,1.8,2570.0,5920.0,2.3,13000.0,16900.0,1.3,0.0,0.0,0.0,560.0,230.0,0.41
1992-93,Gulmi,10170.0,14130.0,1.39,21600.0,28290.0,1.31,5200.0,4840.0,0.93,2900.0,3770.0,1.3,0.0,0.0,0.0,910.0,350.0,0.38
1992-93,Humla,500.0,790.0,1.58,90.0,150.0,1.67,951.0,670.0,0.7,1360.0,1520.0,1.12,0.0,0.0,0.0,710.0,800.0,1.13
1992-93,Ilam,11720.0,21680.0,1.85,16180.0,29120.0,1.8,4670.0,5610.0,1.2,3000.0,3280.0,1.09,0.0,0.0,0.0,230.0,130.0,0.57
1992-93,Jajarkot,3050.0,4540.0,1.49,8900.0,14240.0,1.6,5740.0,5910.0,1.03,2100.0,2670.0,1.27,0.0,0.0,0.0,730.0,780.0,1.07
1992-93,Jhapa,80730.0,202630.0,2.51,13310.0,18630.0,1.4,7500.0,13090.0,1.75,2010.0,2190.0,1.09,0.0,0.0,0.0,20.0,20.0,1.0
1992-93,Jumla,1250.0,2240.0,1.79,1300.0,1860.0,1.43,1356.0,2040.0,1.5,1400.0,1590.0,1.14,0.0,0.0,0.0,1520.0,1500.0,0.99
1992-93,Kailali,46900.0,86760.0,1.85,11900.0,19990.0,1.68,18000.0,21730.0,1.21,400.0,400.0,1.0,0.0,0.0,0.0,150.0,90.0,0.6
1992-93,Kalikot,1100.0,2370.0,2.15,1720.0,3030.0,1.76,4270.0,5050.0,1.18,1100.0,1100.0,1.0,0.0,0.0,0.0,1040.0,790.0,0.76
1992-93,Kanchanpur,38860.0,80820.0,2.08,11500.0,23320.0,2.03,18800.0,19720.0,1.05,300.0,300.0,1.0,0.0,0.0,0.0,200.0,270.0,1.35
1992-93,Kapilbastu,61100.0,88590.0,1.45,900.0,2160.0,2.4,23099.0,21250.0,0.92,130.0,140.0,1.08,0.0,0.0,0.0,150.0,120.0,0.8
1992-93,Kaski,17300.0,38230.0,2.21,15450.0,24720.0,1.6,4199.0,9720.0,2.31,10200.0,12240.0,1.2,0.0,0.0,0.0,150.0,80.0,0.53
1992-93,Kathmandu,9690.0,39240.0,4.05,5030.0,11070.0,2.2,5700.0,12030.0,2.11,1000.0,1560.0,1.56,0.0,0.0,0.0,10.0,20.0,2.0
1992-93,Kavre,12200.0,24290.0,1.99,23400.0,38170.0,1.63,11000.0,14820.0,1.35,1100.0,1100.0,1.0,0.0,0.0,0.0,520.0,310.0,0.6
1992-93,Khotang,12550.0,19200.0,1.53,15350.0,23490.0,1.53,4000.0,9990.0,2.5,4250.0,4310.0,1.01,0.0,0.0,0.0,290.0,190.0,0.66
1992-93,Lalitpur,4000.0,16000.0,4.0,5080.0,13890.0,2.73,3999.0,8030.0,2.01,1300.0,2080.0,1.6,0.0,0.0,0.0,30.0,30.0,1.0
1992-93,Lamjung,11450.0,22750.0,1.99,10050.0,18060.0,1.8,3000.0,5630.0,1.88,4800.0,6240.0,1.3,0.0,0.0,0.0,200.0,200.0,1.0
1992-93,Mahottari,32590.0,52140.0,1.6,4100.0,8200.0,2.0,21734.0,26510.0,1.22,1830.0,1960.0,1.07,0.0,0.0,0.0,70.0,220.0,3.14
1992-93,Makwanpur,13510.0,26880.0,1.99,18000.0,38000.0,2.11,3900.0,9610.0,2.46,3750.0,4880.0,1.3,0.0,0.0,0.0,50.0,190.0,3.8
1992-93,Manang,0.0,0.0,0.0,140.0,230.0,1.64,270.0,550.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,290.0,550.0,1.9
1992-93,Morang,70150.0,161350.0,2.3,13400.0,28140.0,2.1,20000.0,29940.0,1.5,1280.0,1280.0,1.0,0.0,0.0,0.0,30.0,70.0,2.33
1992-93,Mugu,1100.0,1750.0,1.59,1650.0,2310.0,1.4,1100.0,1360.0,1.24,700.0,810.0,1.16,0.0,0.0,0.0,1010.0,990.0,0.98
1992-93,Mustang,0.0,0.0,0.0,960.0,1500.0,1.56,215.0,1030.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,950.0,1040.0,1.09
1992-93,Myagdi,1230.0,2460.0,2.0,6600.0,9240.0,1.4,3000.0,3930.0,1.31,4500.0,4720.0,1.05,0.0,0.0,0.0,1650.0,310.0,0.19
1992-93,Nawalparasi,32960.0,74160.0,2.25,9160.0,17310.0,1.89,17000.0,15280.0,0.9,510.0,510.0,1.0,0.0,0.0,0.0,80.0,50.0,0.62
1992-93,Nuwakot,16550.0,33100.0,2.0,19720.0,29580.0,1.5,6599.0,9060.0,1.37,4150.0,5390.0,1.3,0.0,0.0,0.0,110.0,70.0,0.64
1992-93,Okhaldhunga,5100.0,8160.0,1.6,9100.0,11430.0,1.26,1999.0,1740.0,0.87,2550.0,2550.0,1.0,0.0,0.0,0.0,230.0,120.0,0.52
1992-93,Palpa,7820.0,14860.0,1.9,20200.0,30300.0,1.5,7000.0,11020.0,1.57,3250.0,3850.0,1.18,0.0,0.0,0.0,770.0,300.0,0.39
1992-93,Panchthar,9750.0,18030.0,1.85,15250.0,22880.0,1.5,3299.0,4200.0,1.27,6250.0,6500.0,1.04,0.0,0.0,0.0,320.0,480.0,1.5
1992-93,Parbat,6050.0,9440.0,1.56,11750.0,19980.0,1.7,3300.0,6620.0,2.01,9010.0,10800.0,1.2,0.0,0.0,0.0,340.0,280.0,0.82
1992-93,Parsa,43000.0,113950.0,2.65,3900.0,10140.0,2.6,16900.0,20350.0,1.2,300.0,300.0,1.0,0.0,0.0,0.0,90.0,80.0,0.89
1992-93,Pyuthan,5300.0,9480.0,1.79,9300.0,14880.0,1.6,8630.0,8800.0,1.02,2300.0,2300.0,1.0,0.0,0.0,0.0,3600.0,560.0,0.16
1992-93,Ramechhap,4900.0,6370.0,1.3,16950.0,17340.0,1.02,2620.0,1990.0,0.76,2500.0,2750.0,1.1,0.0,0.0,0.0,360.0,210.0,0.58
1992-93,Rasuwa,1070.0,2110.0,1.97,2400.0,3840.0,1.6,1000.0,1210.0,1.21,1400.0,1540.0,1.1,0.0,0.0,0.0,200.0,330.0,1.65
1992-93,Rautahat,52150.0,88650.0,1.7,4950.0,9850.0,1.99,19875.0,27180.0,1.37,550.0,660.0,1.2,0.0,0.0,0.0,50.0,640.0,12.8
1992-93,Rolpa,4200.0,7010.0,1.67,11190.0,20700.0,1.85,8520.0,8110.0,0.95,1200.0,1200.0,1.0,0.0,0.0,0.0,2800.0,1530.0,0.55
1992-93,Rukum,4700.0,9350.0,1.99,21530.0,38750.0,1.8,8500.0,9930.0,1.17,1200.0,1420.0,1.18,0.0,0.0,0.0,1030.0,1010.0,0.98
1992-93,Rupandehi,59150.0,94640.0,1.6,1560.0,2690.0,1.72,22051.0,24240.0,1.1,100.0,120.0,1.2,0.0,0.0,0.0,70.0,20.0,0.29
1992-93,Salyan,5750.0,9710.0,1.69,21800.0,30520.0,1.4,15000.0,14400.0,0.96,3550.0,4230.0,1.19,0.0,0.0,0.0,1400.0,1320.0,0.94
1992-93,Sankhuwasabha,11600.0,25520.0,2.2,9970.0,15550.0,1.56,2151.0,2140.0,0.99,6900.0,6900.0,1.0,0.0,0.0,0.0,350.0,240.0,0.69
1992-93,Saptari,34130.0,75080.0,2.2,1160.0,2200.0,1.9,15780.0,15120.0,0.96,350.0,350.0,1.0,0.0,0.0,0.0,10.0,70.0,7.0
1992-93,Sarlahi,43900.0,85600.0,1.95,10350.0,19450.0,1.88,19010.0,20910.0,1.1,800.0,800.0,1.0,0.0,0.0,0.0,100.0,120.0,1.2
1992-93,Sindhuli,9710.0,21850.0,2.25,19350.0,33090.0,1.71,4000.0,6060.0,1.52,3800.0,4750.0,1.25,0.0,0.0,0.0,140.0,200.0,1.43
1992-93,Sindhupalchok,6000.0,8340.0,1.39,12140.0,18750.0,1.54,4346.0,6080.0,1.4,2600.0,3080.0,1.18,0.0,0.0,0.0,235.0,310.0,1.32
1992-93,Siraha,40450.0,78880.0,1.95,3000.0,5400.0,1.8,14000.0,16750.0,1.2,2000.0,1880.0,0.94,0.0,0.0,0.0,20.0,40.0,2.0
1992-93,Solukhumbu,680.0,1010.0,1.49,4330.0,6090.0,1.41,2481.0,1330.0,0.54,1250.0,1250.0,1.0,0.0,0.0,0.0,300.0,550.0,1.83
